o_win,draw,x_win
0.52975,0.13325,0.337
0.50825,0.143,0.34875
0.52,0.142,0.338
0.515,0.147,0.338
0.51775,0.1405,0.34175
0.521,0.138,0.341
0.51625,0.15075,0.333
0.51475,0.14475,0.3405
0.527,0.14825,0.32475
0.507,0.13975,0.35325
0.5195,0.14825,0.33225
0.53375,0.132,0.33425
0.518,0.139,0.343
0.52425,0.1365,0.33925
0.523,0.14375,0.33325
0.518,0.13525,0.34675
0.52875,0.15225,0.319
0.5165,0.136,0.3475
0.51725,0.14,0.34275
0.52825,0.1375,0.33425
0.52425,0.14325,0.3325
0.51275,0.142,0.34525
0.526,0.1365,0.3375
0.5145,0.1435,0.342
0.52375,0.15075,0.3255
0.519,0.1425,0.3385
0.51975,0.13875,0.3415
0.51975,0.13925,0.341
0.52625,0.1385,0.33525
0.51775,0.138,0.34425
0.51825,0.1395,0.34225
0.51275,0.146,0.34125
0.52375,0.14075,0.3355
0.52525,0.13875,0.336
0.51125,0.15375,0.335
0.5115,0.1485,0.34
0.49825,0.14325,0.3585
0.51025,0.14225,0.3475
0.526,0.14325,0.33075
0.52425,0.13775,0.338
0.52225,0.1435,0.33425
0.507,0.15,0.343
0.52225,0.13425,0.3435
0.5185,0.1285,0.353
0.516,0.13075,0.35325
0.50875,0.138,0.35325
0.49625,0.127,0.37675
0.45225,0.12875,0.419
0.3585,0.1245,0.517
