o_win,draw,x_win
0.513,0.1405,0.3465
0.522,0.14475,0.33325
0.5315,0.137,0.3315
0.51275,0.148,0.33925
0.52675,0.134,0.33925
0.507,0.1475,0.3455
0.5295,0.13875,0.33175
0.5145,0.145,0.3405
0.51725,0.15075,0.332
0.5085,0.1505,0.341
0.52375,0.14175,0.3345
0.509,0.137,0.354
0.52,0.145,0.335
0.52,0.14575,0.33425
0.51175,0.1475,0.34075
0.52425,0.139,0.33675
0.51225,0.14225,0.3455
0.51525,0.13675,0.348
0.5085,0.1415,0.35
0.51825,0.133,0.34875
0.52475,0.13475,0.3405
0.519,0.1395,0.3415
0.5135,0.13875,0.34775
0.52325,0.138,0.33875
0.5245,0.14475,0.33075
0.52375,0.138,0.33825
0.52325,0.1345,0.34225
0.5265,0.12975,0.34375
0.51625,0.1345,0.34925
0.50725,0.1385,0.35425
0.5205,0.122,0.3575
0.51625,0.13925,0.3445
0.50175,0.1375,0.36075
0.50575,0.133,0.36125
0.5105,0.132,0.3575
0.48675,0.14225,0.371
0.49725,0.1295,0.37325
0.50425,0.124,0.37175
0.511,0.12625,0.36275
0.508,0.133,0.359
0.48925,0.143,0.36775
0.4745,0.1315,0.394
0.4915,0.13325,0.37525
0.474,0.11975,0.40625
0.444,0.13225,0.42375
0.4235,0.1315,0.445
0.3905,0.133,0.4765
0.353,0.12875,0.51825
0.29025,0.12725,0.5825
