o_win,draw,x_win
0.461,0.1285,0.4105
0.4545,0.12975,0.41575
0.46075,0.1215,0.41775
0.44375,0.13175,0.4245
0.444,0.13375,0.42225
0.4525,0.13225,0.41525
0.449,0.1355,0.4155
0.436,0.13225,0.43175
0.44725,0.127,0.42575
0.4445,0.12475,0.43075
0.443,0.1225,0.4345
0.4375,0.141,0.4215
0.4365,0.12725,0.43625
0.44075,0.125,0.43425
0.43825,0.126,0.43575
0.44875,0.12375,0.4275
0.439,0.1265,0.4345
0.4155,0.12725,0.45725
0.43025,0.117,0.45275
0.423,0.1365,0.4405
0.40175,0.13375,0.4645
0.40825,0.11975,0.472
0.42875,0.1275,0.44375
0.408,0.1225,0.4695
0.40975,0.132,0.45825
0.4065,0.1285,0.465
0.40425,0.13175,0.464
0.41,0.12575,0.46425
0.3815,0.1375,0.481
0.382,0.1265,0.4915
0.3885,0.12775,0.48375
0.37775,0.12775,0.4945
0.3875,0.12275,0.48975
0.371,0.1345,0.4945
0.36425,0.12975,0.506
0.3575,0.11625,0.52625
0.36925,0.12575,0.505
0.3555,0.11475,0.52975
0.344,0.12325,0.53275
0.34225,0.1295,0.52825
0.32925,0.13325,0.5375
0.329,0.1255,0.5455
0.32475,0.121,0.55425
0.32075,0.13125,0.548
0.313,0.1295,0.5575
0.3055,0.1245,0.57
0.3055,0.12,0.5745
0.28625,0.12925,0.5845
0.2965,0.131,0.5725
