o_win,draw,x_win
0.5115,0.14925,0.33925
0.52875,0.1545,0.31675
0.51425,0.13975,0.346
0.52325,0.1435,0.33325
0.5295,0.1335,0.337
0.529,0.1345,0.3365
0.51825,0.14025,0.3415
0.5225,0.15075,0.32675
0.516,0.143,0.341
0.5285,0.132,0.3395
0.51775,0.149,0.33325
0.52475,0.14125,0.334
0.51625,0.14525,0.3385
0.51475,0.144,0.34125
0.5145,0.138,0.3475
0.50625,0.1435,0.35025
0.508,0.144,0.348
0.52175,0.12925,0.349
0.527,0.13125,0.34175
0.5165,0.15325,0.33025
0.52575,0.13875,0.3355
0.5005,0.147,0.3525
0.5085,0.13775,0.35375
0.523,0.14175,0.33525
0.52975,0.1395,0.33075
0.521,0.1385,0.3405
0.52,0.138,0.342
0.51275,0.14275,0.3445
0.51525,0.12975,0.355
0.52775,0.13425,0.338
0.53775,0.13125,0.331
0.50725,0.129,0.36375
0.51275,0.1415,0.34575
0.525,0.146,0.329
0.52375,0.13575,0.3405
0.51075,0.13525,0.354
0.52725,0.136,0.33675
0.52075,0.1335,0.34575
0.5065,0.1325,0.361
0.52325,0.12425,0.3525
0.49475,0.137,0.36825
0.511,0.13825,0.35075
0.499,0.138,0.363
0.50475,0.126,0.36925
0.49525,0.13475,0.37
0.47175,0.14025,0.388
0.435,0.1305,0.4345
0.40375,0.12425,0.472
0.31,0.1235,0.5665
