o_win,draw,x_win
0.54,0.136,0.324
0.521,0.14875,0.33025
0.53575,0.1385,0.32575
0.51775,0.14125,0.341
0.511,0.14425,0.34475
0.5065,0.1435,0.35
0.5285,0.136,0.3355
0.52675,0.1505,0.32275
0.519,0.14825,0.33275
0.5155,0.13425,0.35025
0.5195,0.14075,0.33975
0.528,0.13525,0.33675
0.5245,0.13625,0.33925
0.52025,0.13875,0.341
0.527,0.1405,0.3325
0.526,0.142,0.332
0.5095,0.1485,0.342
0.5175,0.133,0.3495
0.51175,0.1405,0.34775
0.51825,0.146,0.33575
0.5325,0.13475,0.33275
0.50775,0.151,0.34125
0.5135,0.139,0.3475
0.5105,0.14525,0.34425
0.523,0.13525,0.34175
0.5325,0.14025,0.32725
0.5095,0.1425,0.348
0.51525,0.1485,0.33625
0.5215,0.14075,0.33775
0.52725,0.13275,0.34
0.518,0.13475,0.34725
0.52775,0.141,0.33125
0.50225,0.14225,0.3555
0.51875,0.14525,0.336
0.522,0.138,0.34
0.52,0.13825,0.34175
0.507,0.14175,0.35125
0.51775,0.14075,0.3415
0.50775,0.13975,0.3525
0.52275,0.13475,0.3425
0.524,0.14175,0.33425
0.517,0.1335,0.3495
0.51025,0.1325,0.35725
0.5005,0.13,0.3695
0.49425,0.132,0.37375
0.48375,0.12525,0.391
0.44525,0.13325,0.4215
0.389,0.13225,0.47875
0.317,0.12975,0.55325
