o_win,draw,x_win
0.52175,0.13675,0.3415
0.51475,0.14425,0.341
0.52575,0.13925,0.335
0.5255,0.1435,0.331
0.52825,0.14075,0.331
0.514,0.141,0.345
0.5295,0.13525,0.33525
0.52525,0.14225,0.3325
0.52125,0.13925,0.3395
0.529,0.1445,0.3265
0.51725,0.14475,0.338
0.5055,0.148,0.3465
0.5225,0.14825,0.32925
0.51675,0.14475,0.3385
0.52075,0.14275,0.3365
0.51975,0.13975,0.3405
0.52575,0.14825,0.326
0.52275,0.138,0.33925
0.52425,0.1435,0.33225
0.52175,0.141,0.33725
0.5195,0.136,0.3445
0.51525,0.15,0.33475
0.51625,0.1515,0.33225
0.52975,0.1415,0.32875
0.5125,0.1355,0.352
0.50975,0.15325,0.337
0.51775,0.13575,0.3465
0.52475,0.1475,0.32775
0.5265,0.1365,0.337
0.50875,0.149,0.34225
0.51325,0.15475,0.332
0.52375,0.14125,0.335
0.51,0.1575,0.3325
0.51925,0.14475,0.336
0.52225,0.14525,0.3325
0.509,0.15275,0.33825
0.524,0.135,0.341
0.5255,0.128,0.3465
0.5135,0.14825,0.33825
0.5115,0.14075,0.34775
0.5205,0.14625,0.33325
0.515,0.13325,0.35175
0.50775,0.14625,0.346
0.51675,0.139,0.34425
0.528,0.134,0.338
0.50975,0.14025,0.35
0.49475,0.13575,0.3695
0.48525,0.114,0.40075
0.3565,0.12975,0.51375
