o_win,draw,x_win
0.51525,0.154,0.33075
0.526,0.137,0.337
0.52,0.15625,0.32375
0.52175,0.13725,0.341
0.521,0.138,0.341
0.5215,0.1465,0.332
0.52,0.13575,0.34425
0.5245,0.13425,0.34125
0.52025,0.14325,0.3365
0.51875,0.1445,0.33675
0.526,0.14025,0.33375
0.53425,0.14175,0.324
0.52325,0.142,0.33475
0.507,0.14175,0.35125
0.51175,0.141,0.34725
0.5255,0.145,0.3295
0.50675,0.1465,0.34675
0.524,0.13975,0.33625
0.51275,0.1335,0.35375
0.5205,0.144,0.3355
0.5215,0.1365,0.342
0.5165,0.14875,0.33475
0.523,0.14575,0.33125
0.52925,0.14475,0.326
0.52175,0.1345,0.34375
0.5215,0.13875,0.33975
0.52125,0.14675,0.332
0.52325,0.13925,0.3375
0.5295,0.1355,0.335
0.52,0.13625,0.34375
0.5125,0.1475,0.34
0.51825,0.14225,0.3395
0.51625,0.14375,0.34
0.52775,0.1345,0.33775
0.51325,0.136,0.35075
0.50625,0.14575,0.348
0.52,0.13225,0.34775
0.49875,0.14425,0.357
0.52125,0.143,0.33575
0.5235,0.14025,0.33625
0.52,0.137,0.343
0.51,0.143,0.347
0.51425,0.14375,0.342
0.505,0.131,0.364
0.5015,0.1335,0.365
0.50775,0.12975,0.3625
0.49475,0.13925,0.366
0.43675,0.1385,0.42475
0.3315,0.1305,0.538
