o_win,draw,x_win
0.52325,0.1345,0.34225
0.52025,0.14625,0.3335
0.50775,0.1455,0.34675
0.526,0.141,0.333
0.528,0.131,0.341
0.531,0.13925,0.32975
0.52975,0.13975,0.3305
0.52975,0.13975,0.3305
0.51125,0.14525,0.3435
0.51475,0.14475,0.3405
0.5305,0.14375,0.32575
0.52,0.14725,0.33275
0.53775,0.1425,0.31975
0.516,0.145,0.339
0.5295,0.13675,0.33375
0.51675,0.14375,0.3395
0.52725,0.12975,0.343
0.52475,0.14375,0.3315
0.5335,0.1305,0.336
0.51725,0.142,0.34075
0.51775,0.1385,0.34375
0.52225,0.14025,0.3375
0.53125,0.14125,0.3275
0.52425,0.13825,0.3375
0.504,0.1375,0.3585
0.53125,0.13475,0.334
0.50975,0.1495,0.34075
0.51175,0.14375,0.3445
0.5295,0.14575,0.32475
0.518,0.1385,0.3435
0.51175,0.14175,0.3465
0.5095,0.14125,0.34925
0.52225,0.1435,0.33425
0.52575,0.1375,0.33675
0.51775,0.13525,0.347
0.50525,0.1435,0.35125
0.524,0.13675,0.33925
0.5275,0.13625,0.33625
0.5385,0.139,0.3225
0.50775,0.144,0.34825
0.50375,0.13975,0.3565
0.51,0.14325,0.34675
0.50325,0.14475,0.352
0.51325,0.13575,0.351
0.50575,0.1425,0.35175
0.48725,0.124,0.38875
0.478,0.1405,0.3815
0.44425,0.13,0.42575
0.32375,0.1265,0.54975
