o_win,draw,x_win
0.50975,0.145,0.34525
0.496,0.1445,0.3595
0.5345,0.12925,0.33625
0.52525,0.1395,0.33525
0.51825,0.139,0.34275
0.52525,0.1355,0.33925
0.528,0.141,0.331
0.5215,0.13875,0.33975
0.51675,0.1495,0.33375
0.522,0.13675,0.34125
0.5265,0.141,0.3325
0.523,0.13075,0.34625
0.52925,0.1435,0.32725
0.516,0.1435,0.3405
0.5165,0.1345,0.349
0.51725,0.131,0.35175
0.5165,0.13975,0.34375
0.53075,0.139,0.33025
0.5095,0.1415,0.349
0.511,0.14225,0.34675
0.51925,0.14,0.34075
0.505,0.141,0.354
0.524,0.14225,0.33375
0.50925,0.1375,0.35325
0.51825,0.137,0.34475
0.52125,0.13525,0.3435
0.52825,0.14025,0.3315
0.5265,0.14,0.3335
0.49925,0.13925,0.3615
0.5225,0.13475,0.34275
0.515,0.1355,0.3495
0.4985,0.14725,0.35425
0.51475,0.13225,0.353
0.512,0.1335,0.3545
0.52825,0.12875,0.343
0.50075,0.13725,0.362
0.51725,0.1385,0.34425
0.5065,0.1315,0.362
0.50675,0.13525,0.358
0.4935,0.13325,0.37325
0.49425,0.13425,0.3715
0.47975,0.1405,0.37975
0.4895,0.12825,0.38225
0.48375,0.132,0.38425
0.4735,0.1325,0.394
0.461,0.1225,0.4165
0.43475,0.1285,0.43675
0.3725,0.14225,0.48525
0.31775,0.133,0.54925
