o_win,draw,x_win
0.51625,0.148,0.33575
0.50025,0.15175,0.348
0.5205,0.14525,0.33425
0.52775,0.138,0.33425
0.5125,0.1495,0.338
0.51625,0.13725,0.3465
0.5175,0.14575,0.33675
0.51925,0.13825,0.3425
0.53775,0.14125,0.321
0.51925,0.1445,0.33625
0.514,0.14325,0.34275
0.5275,0.1405,0.332
0.52,0.1315,0.3485
0.51425,0.14125,0.3445
0.51875,0.14225,0.339
0.52375,0.14325,0.333
0.51875,0.1445,0.33675
0.52175,0.152,0.32625
0.53725,0.1265,0.33625
0.5135,0.14025,0.34625
0.5185,0.13675,0.34475
0.5095,0.14475,0.34575
0.5125,0.1405,0.347
0.511,0.1405,0.3485
0.5265,0.1405,0.333
0.52075,0.1425,0.33675
0.5235,0.12775,0.34875
0.52875,0.1305,0.34075
0.52575,0.13375,0.3405
0.516,0.1295,0.3545
0.52225,0.138,0.33975
0.52425,0.136,0.33975
0.533,0.1355,0.3315
0.52525,0.14625,0.3285
0.518,0.13025,0.35175
0.514,0.13975,0.34625
0.523,0.1325,0.3445
0.523,0.138,0.339
0.5035,0.14225,0.35425
0.53225,0.138,0.32975
0.5095,0.13525,0.35525
0.514,0.13975,0.34625
0.538,0.1315,0.3305
0.51925,0.132,0.34875
0.497,0.13325,0.36975
0.498,0.12875,0.37325
0.4845,0.126,0.3895
0.4325,0.13225,0.43525
0.32375,0.11925,0.557
