o_win,draw,x_win
0.514,0.15,0.336
0.529,0.13175,0.33925
0.52425,0.13725,0.3385
0.52625,0.143,0.33075
0.5185,0.14475,0.33675
0.52325,0.1305,0.34625
0.51875,0.14475,0.3365
0.50975,0.15225,0.338
0.527,0.13875,0.33425
0.5265,0.13525,0.33825
0.5025,0.143,0.3545
0.5215,0.13925,0.33925
0.52175,0.1415,0.33675
0.5055,0.1275,0.367
0.52975,0.13425,0.336
0.531,0.13325,0.33575
0.5195,0.139,0.3415
0.51725,0.14725,0.3355
0.52675,0.147,0.32625
0.51875,0.1365,0.34475
0.52825,0.148,0.32375
0.5215,0.13525,0.34325
0.5195,0.1405,0.34
0.50325,0.144,0.35275
0.5175,0.14,0.3425
0.51875,0.135,0.34625
0.52125,0.1285,0.35025
0.52525,0.13775,0.337
0.51425,0.14,0.34575
0.52075,0.13825,0.341
0.504,0.135,0.361
0.5265,0.13825,0.33525
0.50575,0.139,0.35525
0.50925,0.14125,0.3495
0.5055,0.1425,0.352
0.5125,0.135,0.3525
0.51675,0.1375,0.34575
0.52975,0.13175,0.3385
0.51525,0.128,0.35675
0.50875,0.1365,0.35475
0.5055,0.13675,0.35775
0.4925,0.141,0.3665
0.5035,0.1345,0.362
0.49175,0.135,0.37325
0.48075,0.1195,0.39975
0.46225,0.1325,0.40525
0.4255,0.12825,0.44625
0.3605,0.13725,0.50225
0.298,0.13175,0.57025
