o_win,draw,x_win
0.52175,0.14675,0.3315
0.522,0.137,0.341
0.52725,0.1345,0.33825
0.53,0.13925,0.33075
0.532,0.13975,0.32825
0.52375,0.1445,0.33175
0.51475,0.14175,0.3435
0.51675,0.14275,0.3405
0.5305,0.1365,0.333
0.51475,0.1545,0.33075
0.519,0.152,0.329
0.5175,0.15,0.3325
0.5155,0.134,0.3505
0.5175,0.14125,0.34125
0.53225,0.13825,0.3295
0.5215,0.1375,0.341
0.51675,0.142,0.34125
0.5335,0.13825,0.32825
0.518,0.1355,0.3465
0.51275,0.14825,0.339
0.51975,0.14375,0.3365
0.51225,0.13975,0.348
0.518,0.1425,0.3395
0.52925,0.13825,0.3325
0.5085,0.147,0.3445
0.5235,0.1475,0.329
0.5095,0.14075,0.34975
0.517,0.14325,0.33975
0.51925,0.143,0.33775
0.5145,0.14475,0.34075
0.51025,0.14475,0.345
0.5095,0.13625,0.35425
0.50825,0.15125,0.3405
0.5135,0.14425,0.34225
0.519,0.14,0.341
0.50975,0.1405,0.34975
0.51425,0.13725,0.3485
0.53475,0.134,0.33125
0.52775,0.1325,0.33975
0.51425,0.138,0.34775
0.51725,0.13825,0.3445
0.50575,0.139,0.35525
0.52275,0.13725,0.34
0.52875,0.1375,0.33375
0.5175,0.13025,0.35225
0.5105,0.1355,0.354
0.506,0.146,0.348
0.4775,0.13625,0.38625
0.35275,0.12775,0.5195
