o_win,draw,x_win
0.45825,0.12275,0.419
0.45775,0.12625,0.416
0.44025,0.1235,0.43625
0.4355,0.12825,0.43625
0.42975,0.1405,0.42975
0.44275,0.12925,0.428
0.44225,0.12475,0.433
0.4255,0.122,0.4525
0.437,0.13125,0.43175
0.43325,0.13075,0.436
0.435,0.139,0.426
0.43675,0.13025,0.433
0.44,0.13325,0.42675
0.4305,0.1325,0.437
0.43125,0.123,0.44575
0.43925,0.12175,0.439
0.43525,0.12925,0.4355
0.40975,0.13725,0.453
0.415,0.13825,0.44675
0.418,0.124,0.458
0.42625,0.123,0.45075
0.4185,0.14275,0.43875
0.40575,0.12725,0.467
0.4,0.12775,0.47225
0.4035,0.12625,0.47025
0.3915,0.135,0.4735
0.3875,0.1355,0.477
0.395,0.12675,0.47825
0.38925,0.121,0.48975
0.38675,0.1275,0.48575
0.381,0.12275,0.49625
0.372,0.13175,0.49625
0.38275,0.1275,0.48975
0.374,0.13175,0.49425
0.36975,0.13275,0.4975
0.35625,0.14125,0.5025
0.35275,0.11875,0.5285
0.36525,0.128,0.50675
0.3445,0.13425,0.52125
0.3325,0.12525,0.54225
0.33475,0.131,0.53425
0.31875,0.13,0.55125
0.32725,0.11775,0.555
0.3055,0.14125,0.55325
0.31,0.13,0.56
0.29575,0.13025,0.574
0.286,0.12925,0.58475
0.29975,0.1285,0.57175
0.29425,0.13875,0.567
