o_win,draw,x_win
0.5165,0.13475,0.34875
0.526,0.13825,0.33575
0.51775,0.1375,0.34475
0.52025,0.134,0.34575
0.53125,0.139,0.32975
0.52375,0.13875,0.3375
0.5255,0.13675,0.33775
0.53375,0.14475,0.3215
0.5205,0.1355,0.344
0.52575,0.14625,0.328
0.51775,0.142,0.34025
0.51575,0.1475,0.33675
0.515,0.1345,0.3505
0.5125,0.13875,0.34875
0.52125,0.1335,0.34525
0.514,0.1375,0.3485
0.518,0.1255,0.3565
0.51675,0.13175,0.3515
0.52225,0.13525,0.3425
0.52,0.12975,0.35025
0.5175,0.14475,0.33775
0.524,0.13375,0.34225
0.5185,0.13225,0.34925
0.50725,0.13975,0.353
0.5215,0.1355,0.343
0.504,0.14575,0.35025
0.5145,0.1285,0.357
0.52225,0.1395,0.33825
0.52,0.1255,0.3545
0.5065,0.14225,0.35125
0.51525,0.14225,0.3425
0.511,0.14875,0.34025
0.51825,0.131,0.35075
0.50775,0.136,0.35625
0.51225,0.13875,0.349
0.516,0.129,0.355
0.50875,0.13425,0.357
0.497,0.1425,0.3605
0.5095,0.134,0.3565
0.4965,0.12675,0.37675
0.48925,0.1245,0.38625
0.503,0.12025,0.37675
0.48325,0.126,0.39075
0.46025,0.12775,0.412
0.4495,0.1165,0.434
0.40525,0.139,0.45575
0.38675,0.1195,0.49375
0.33125,0.12975,0.539
0.3,0.12425,0.57575
