o_win,draw,x_win
0.2075,0.10775,0.68475
0.205,0.1155,0.6795
0.213,0.1225,0.6645
0.2095,0.11625,0.67425
0.21625,0.11425,0.6695
0.225,0.11575,0.65925
0.20425,0.1215,0.67425
0.20475,0.1245,0.67075
0.22225,0.114,0.66375
0.21475,0.1215,0.66375
0.22325,0.11325,0.6635
0.219,0.1145,0.6665
0.2185,0.118,0.6635
0.21225,0.11375,0.674
0.22525,0.11425,0.6605
0.21175,0.11475,0.6735
0.2245,0.122,0.6535
0.21575,0.11525,0.669
0.2355,0.11025,0.65425
0.23575,0.12,0.64425
0.239,0.1295,0.6315
0.226,0.1085,0.6655
0.2345,0.124,0.6415
0.24125,0.11225,0.6465
0.2405,0.1165,0.643
0.22825,0.12275,0.649
0.25125,0.11775,0.631
0.23475,0.11775,0.6475
0.24275,0.1195,0.63775
0.246,0.12525,0.62875
0.2525,0.12725,0.62025
0.2535,0.11975,0.62675
0.2505,0.1225,0.627
0.24975,0.127,0.62325
0.25275,0.122,0.62525
0.25025,0.12625,0.6235
0.26075,0.124,0.61525
0.25475,0.12725,0.618
0.2655,0.127,0.6075
0.27175,0.1185,0.60975
0.27275,0.13,0.59725
0.28075,0.1255,0.59375
0.27175,0.12525,0.603
0.26925,0.113,0.61775
0.27375,0.12825,0.598
0.27775,0.12425,0.598
0.28175,0.127,0.59125
0.28225,0.1295,0.58825
0.28725,0.129,0.58375
