o_win,draw,x_win
0.0135,0.05925,0.92725
0.00975,0.05375,0.9365
0.0085,0.0535,0.938
0.0125,0.05075,0.93675
0.0115,0.0595,0.929
0.01025,0.05725,0.9325
0.01225,0.05775,0.93
0.013,0.06,0.927
0.01175,0.06625,0.922
0.0135,0.05725,0.92925
0.01275,0.06,0.92725
0.01,0.055,0.935
0.01225,0.06075,0.927
0.01275,0.0605,0.92675
0.01575,0.05575,0.9285
0.012,0.05525,0.93275
0.0135,0.0535,0.933
0.0145,0.05725,0.92825
0.01575,0.061,0.92325
0.0155,0.0585,0.926
0.01825,0.0565,0.92525
0.01625,0.05575,0.928
0.019,0.05525,0.92575
0.0195,0.0575,0.923
0.01675,0.05975,0.9235
0.01975,0.06125,0.919
0.0215,0.06475,0.91375
0.02025,0.0585,0.92125
0.02425,0.06975,0.906
0.0185,0.0595,0.922
0.02,0.06125,0.91875
0.02125,0.06475,0.914
0.026,0.05875,0.91525
0.03075,0.06575,0.9035
0.02725,0.06475,0.908
0.0345,0.06525,0.90025
0.03425,0.06375,0.902
0.04325,0.066,0.89075
0.04075,0.073,0.88625
0.0475,0.065,0.8875
0.04325,0.067,0.88975
0.056,0.0825,0.8615
0.06,0.07775,0.86225
0.07225,0.084,0.84375
0.08825,0.07825,0.8335
0.108,0.0785,0.8135
0.14125,0.0915,0.76725
0.18225,0.10175,0.716
0.25625,0.1085,0.63525
