o_win,draw,x_win
0.017,0.055,0.928
0.0175,0.0555,0.927
0.018,0.05025,0.93175
0.02025,0.05525,0.9245
0.0175,0.054,0.9285
0.02,0.05325,0.92675
0.02225,0.053,0.92475
0.02325,0.053,0.92375
0.02275,0.05475,0.9225
0.0165,0.059,0.9245
0.0235,0.0535,0.923
0.0235,0.05775,0.91875
0.02175,0.06025,0.918
0.02075,0.0605,0.91875
0.02475,0.05275,0.9225
0.0245,0.05825,0.91725
0.02325,0.05725,0.9195
0.0235,0.05725,0.91925
0.0225,0.05475,0.92275
0.02875,0.056,0.91525
0.021,0.0625,0.9165
0.03025,0.05475,0.915
0.02575,0.055,0.91925
0.0235,0.0625,0.914
0.02875,0.0605,0.91075
0.0285,0.05325,0.91825
0.03025,0.0575,0.91225
0.03,0.0675,0.9025
0.0285,0.05775,0.91375
0.031,0.05575,0.91325
0.03675,0.06175,0.9015
0.03575,0.05275,0.9115
0.036,0.058,0.906
0.035,0.057,0.908
0.042,0.05675,0.90125
0.04375,0.0645,0.89175
0.05075,0.05425,0.895
0.047,0.0575,0.8955
0.05325,0.0565,0.89025
0.05675,0.06075,0.8825
0.06775,0.064,0.86825
0.07175,0.06375,0.8645
0.071,0.05825,0.87075
0.0985,0.0665,0.835
0.10075,0.06375,0.8355
0.111,0.08025,0.80875
0.158,0.0825,0.7595
0.201,0.10775,0.69125
0.26725,0.117,0.61575
