o_win,draw,x_win
0.0105,0.06175,0.92775
0.0105,0.06475,0.92475
0.0135,0.0575,0.929
0.01175,0.058,0.93025
0.01075,0.0595,0.92975
0.011,0.066,0.923
0.00975,0.05825,0.932
0.0105,0.067,0.9225
0.01125,0.0675,0.92125
0.0135,0.06075,0.92575
0.01175,0.063,0.92525
0.00975,0.0595,0.93075
0.0125,0.0645,0.923
0.01075,0.06225,0.927
0.0125,0.07,0.9175
0.01,0.0605,0.9295
0.015,0.06025,0.92475
0.01225,0.066,0.92175
0.01225,0.06075,0.927
0.013,0.06,0.927
0.017,0.069,0.914
0.021,0.062,0.917
0.017,0.0645,0.9185
0.01275,0.06725,0.92
0.01925,0.06375,0.917
0.01475,0.07,0.91525
0.0195,0.0685,0.912
0.01625,0.06725,0.9165
0.01875,0.0685,0.91275
0.01675,0.06925,0.914
0.02,0.07025,0.90975
0.02175,0.07,0.90825
0.0235,0.07425,0.90225
0.02175,0.07025,0.908
0.02475,0.076,0.89925
0.031,0.077,0.892
0.029,0.0745,0.8965
0.03375,0.0775,0.88875
0.0405,0.078,0.8815
0.048,0.085,0.867
0.04975,0.08275,0.8675
0.053,0.08375,0.86325
0.077,0.09175,0.83125
0.07775,0.08775,0.8345
0.114,0.0975,0.7885
0.13425,0.10175,0.764
0.16325,0.09875,0.738
0.20325,0.10775,0.689
0.257,0.12375,0.61925
