o_win,draw,x_win
0.00925,0.05725,0.9335
0.01125,0.06175,0.927
0.008,0.059,0.933
0.00725,0.05825,0.9345
0.00775,0.0645,0.92775
0.0125,0.06075,0.92675
0.00925,0.054,0.93675
0.01075,0.0655,0.92375
0.01225,0.06225,0.9255
0.00825,0.0565,0.93525
0.01,0.061,0.929
0.01175,0.0675,0.92075
0.0105,0.06375,0.92575
0.013,0.06225,0.92475
0.0095,0.05625,0.93425
0.0135,0.05875,0.92775
0.0125,0.05425,0.93325
0.0145,0.059,0.9265
0.01225,0.0635,0.92425
0.015,0.06375,0.92125
0.0125,0.06475,0.92275
0.0145,0.06075,0.92475
0.015,0.06525,0.91975
0.01175,0.06475,0.9235
0.0145,0.0615,0.924
0.0155,0.0625,0.922
0.01525,0.07025,0.9145
0.02025,0.06825,0.9115
0.01425,0.0665,0.91925
0.0195,0.0675,0.913
0.0195,0.065,0.9155
0.02075,0.069,0.91025
0.02075,0.06375,0.9155
0.01825,0.07025,0.9115
0.02225,0.075,0.90275
0.0255,0.069,0.9055
0.03025,0.0675,0.90225
0.029,0.07625,0.89475
0.0355,0.08025,0.88425
0.0365,0.07275,0.89075
0.04525,0.07725,0.8775
0.053,0.078,0.869
0.0585,0.077,0.8645
0.0775,0.0815,0.841
0.08275,0.089,0.82825
0.11375,0.097,0.78925
0.14725,0.092,0.76075
0.196,0.10725,0.69675
0.26325,0.12,0.61675
