o_win,draw,x_win
0.00775,0.053,0.93925
0.011,0.05125,0.93775
0.00975,0.0605,0.92975
0.007,0.06025,0.93275
0.01225,0.053,0.93475
0.00725,0.056,0.93675
0.014,0.0525,0.9335
0.00975,0.04675,0.9435
0.01175,0.05575,0.9325
0.01125,0.04925,0.9395
0.01125,0.048,0.94075
0.0115,0.05175,0.93675
0.01175,0.06325,0.925
0.0115,0.0565,0.932
0.009,0.054,0.937
0.01175,0.0565,0.93175
0.01125,0.06175,0.927
0.0085,0.05975,0.93175
0.01225,0.05275,0.935
0.01075,0.04775,0.9415
0.01425,0.05825,0.9275
0.013,0.0575,0.9295
0.01625,0.0505,0.93325
0.01675,0.0595,0.92375
0.0145,0.05275,0.93275
0.01375,0.063,0.92325
0.01325,0.0635,0.92325
0.01575,0.06075,0.9235
0.01575,0.06175,0.9225
0.01775,0.05775,0.9245
0.01925,0.061,0.91975
0.016,0.06325,0.92075
0.02125,0.06275,0.916
0.021,0.05725,0.92175
0.0215,0.06675,0.91175
0.028,0.06025,0.91175
0.02625,0.0635,0.91025
0.02825,0.073,0.89875
0.031,0.069,0.9
0.036,0.06825,0.89575
0.04375,0.07175,0.8845
0.0475,0.08325,0.86925
0.0555,0.084,0.8605
0.06575,0.07675,0.8575
0.0815,0.08225,0.83625
0.1035,0.079,0.8175
0.12275,0.089,0.78825
0.18675,0.09275,0.7205
0.248,0.12275,0.62925
