o_win,draw,x_win
0.14125,0.0745,0.78425
0.13525,0.07275,0.792
0.13325,0.074,0.79275
0.13125,0.07925,0.7895
0.13825,0.07725,0.7845
0.1465,0.0785,0.775
0.139,0.083,0.778
0.13825,0.07975,0.782
0.14975,0.07825,0.772
0.14375,0.07825,0.778
0.1345,0.0815,0.784
0.155,0.082,0.763
0.14775,0.088,0.76425
0.15775,0.086,0.75625
0.155,0.0905,0.7545
0.1575,0.0825,0.76
0.15625,0.089,0.75475
0.16325,0.09625,0.7405
0.17025,0.0875,0.74225
0.17425,0.09975,0.726
0.17925,0.09775,0.723
0.178,0.1,0.722
0.19025,0.0975,0.71225
0.183,0.09975,0.71725
0.194,0.098,0.708
0.19825,0.10075,0.701
0.19575,0.114,0.69025
0.19725,0.10475,0.698
0.21325,0.101,0.68575
0.2235,0.09875,0.67775
0.224,0.10675,0.66925
0.2285,0.10025,0.67125
0.23325,0.10425,0.6625
0.22475,0.111,0.66425
0.2305,0.114,0.6555
0.23425,0.11825,0.6475
0.2385,0.11475,0.64675
0.2475,0.122,0.6305
0.26375,0.12175,0.6145
0.261,0.117,0.622
0.2585,0.124,0.6175
0.261,0.1155,0.6235
0.248,0.128,0.624
0.27675,0.12125,0.602
0.265,0.1245,0.6105
0.292,0.12325,0.58475
0.277,0.13275,0.59025
0.28425,0.1315,0.58425
0.28825,0.14025,0.5715
