o_win,draw,x_win
0.0115,0.0485,0.94
0.013,0.05325,0.93375
0.0135,0.05375,0.93275
0.01325,0.05175,0.935
0.0105,0.0505,0.939
0.00975,0.05025,0.94
0.012,0.043,0.945
0.01075,0.05175,0.9375
0.0125,0.0565,0.931
0.01375,0.054,0.93225
0.011,0.05875,0.93025
0.0125,0.05175,0.93575
0.01075,0.0515,0.93775
0.01175,0.05125,0.937
0.01225,0.04725,0.9405
0.013,0.05125,0.93575
0.013,0.04425,0.94275
0.0155,0.05175,0.93275
0.017,0.0525,0.9305
0.0155,0.05175,0.93275
0.0165,0.0545,0.929
0.0105,0.0525,0.937
0.02025,0.0635,0.91625
0.01475,0.0475,0.93775
0.01825,0.05775,0.924
0.01975,0.05225,0.928
0.0205,0.057,0.9225
0.01975,0.053,0.92725
0.016,0.0595,0.9245
0.0225,0.059,0.9185
0.02175,0.0615,0.91675
0.028,0.054,0.918
0.0255,0.05175,0.92275
0.0245,0.0605,0.915
0.03025,0.06075,0.909
0.02925,0.05875,0.912
0.02825,0.05925,0.9125
0.029,0.0605,0.9105
0.03325,0.06025,0.9065
0.04825,0.067,0.88475
0.04175,0.0775,0.88075
0.051,0.06275,0.88625
0.05825,0.06775,0.874
0.07025,0.06425,0.8655
0.073,0.0695,0.8575
0.09075,0.06625,0.843
0.12275,0.071,0.80625
0.16175,0.08675,0.7515
0.251,0.12375,0.62525
