o_win,draw,x_win
0.04875,0.0625,0.88875
0.05375,0.071,0.87525
0.05275,0.065,0.88225
0.05325,0.06725,0.8795
0.0475,0.08,0.8725
0.052,0.06325,0.88475
0.061,0.072,0.867
0.05075,0.07475,0.8745
0.0515,0.0725,0.876
0.06075,0.07275,0.8665
0.0595,0.06625,0.87425
0.06325,0.074,0.86275
0.061,0.0695,0.8695
0.05525,0.0745,0.87025
0.06125,0.0725,0.86625
0.056,0.07075,0.87325
0.06625,0.07525,0.8585
0.0655,0.0745,0.86
0.0615,0.066,0.8725
0.06425,0.074,0.86175
0.06375,0.071,0.86525
0.063,0.07525,0.86175
0.07525,0.07425,0.8505
0.0695,0.07425,0.85625
0.07675,0.07975,0.8435
0.07325,0.0765,0.85025
0.0745,0.0795,0.846
0.071,0.07175,0.85725
0.0825,0.077,0.8405
0.086,0.079,0.835
0.083,0.07825,0.83875
0.08525,0.078,0.83675
0.09175,0.077,0.83125
0.09725,0.072,0.83075
0.0945,0.07325,0.83225
0.0945,0.0775,0.828
0.10425,0.067,0.82875
0.10925,0.08925,0.8015
0.116,0.08375,0.80025
0.13025,0.08075,0.789
0.133,0.098,0.769
0.14325,0.08575,0.771
0.15725,0.094,0.74875
0.1705,0.09475,0.73475
0.20325,0.09575,0.701
0.22275,0.09775,0.6795
0.24975,0.11275,0.6375
0.26075,0.12725,0.612
0.2795,0.13225,0.58825
