o_win,draw,x_win
0.0035,0.05,0.9465
0.005,0.05475,0.94025
0.003,0.04725,0.94975
0.0035,0.04375,0.95275
0.0035,0.045,0.9515
0.00375,0.05025,0.946
0.004,0.0525,0.9435
0.00375,0.049,0.94725
0.00475,0.05575,0.9395
0.004,0.04675,0.94925
0.00325,0.04175,0.955
0.00375,0.048,0.94825
0.00475,0.0475,0.94775
0.0055,0.05025,0.94425
0.004,0.04525,0.95075
0.00375,0.04925,0.947
0.0035,0.049,0.9475
0.004,0.04675,0.94925
0.00325,0.04775,0.949
0.0045,0.04875,0.94675
0.00425,0.047,0.94875
0.0035,0.0495,0.947
0.00375,0.049,0.94725
0.00375,0.0555,0.94075
0.0045,0.04925,0.94625
0.00525,0.05275,0.942
0.003,0.0515,0.9455
0.00475,0.05075,0.9445
0.007,0.0445,0.9485
0.007,0.05375,0.93925
0.00675,0.05,0.94325
0.0075,0.04825,0.94425
0.009,0.05675,0.93425
0.0085,0.05225,0.93925
0.0105,0.04775,0.94175
0.011,0.05325,0.93575
0.01375,0.05525,0.931
0.01125,0.061,0.92775
0.01525,0.06075,0.924
0.01825,0.05475,0.927
0.0255,0.0515,0.923
0.0315,0.058,0.9105
0.037,0.06275,0.90025
0.045,0.061,0.894
0.062,0.06275,0.87525
0.078,0.072,0.85
0.11025,0.07825,0.8115
0.15075,0.08325,0.766
0.25,0.1175,0.6325
