o_win,draw,x_win
0.16925,0.07825,0.7525
0.162,0.08125,0.75675
0.15625,0.0785,0.76525
0.16075,0.09125,0.748
0.15525,0.082,0.76275
0.1555,0.0885,0.756
0.16575,0.09175,0.7425
0.172,0.08525,0.74275
0.16575,0.0845,0.74975
0.1705,0.09025,0.73925
0.16475,0.09,0.74525
0.18175,0.0905,0.72775
0.175,0.0855,0.7395
0.17475,0.08675,0.7385
0.182,0.0885,0.7295
0.17975,0.09875,0.7215
0.20825,0.09125,0.7005
0.19975,0.0975,0.70275
0.18125,0.1075,0.71125
0.1865,0.0975,0.716
0.1995,0.102,0.6985
0.19875,0.09875,0.7025
0.20325,0.09925,0.6975
0.20175,0.102,0.69625
0.2,0.1065,0.6935
0.20325,0.09925,0.6975
0.21125,0.09725,0.6915
0.2005,0.108,0.6915
0.23125,0.107,0.66175
0.23475,0.1095,0.65575
0.235,0.099,0.666
0.234,0.11475,0.65125
0.24325,0.1135,0.64325
0.22925,0.11725,0.6535
0.238,0.1215,0.6405
0.24625,0.11525,0.6385
0.2455,0.124,0.6305
0.254,0.12175,0.62425
0.257,0.1155,0.6275
0.26275,0.12175,0.6155
0.2725,0.10825,0.61925
0.2745,0.12675,0.59875
0.2615,0.123,0.6155
0.273,0.13175,0.59525
0.287,0.12325,0.58975
0.28925,0.12575,0.585
0.27775,0.1235,0.59875
0.30075,0.12025,0.579
0.294,0.1225,0.5835
