o_win,draw,x_win
0.01925,0.02625,0.9545
0.01325,0.02125,0.9655
0.021,0.02425,0.95475
0.01575,0.02275,0.9615
0.02225,0.02575,0.952
0.01875,0.03025,0.951
0.01975,0.02725,0.953
0.0195,0.0225,0.958
0.019,0.02575,0.95525
0.02275,0.02875,0.9485
0.02225,0.02875,0.949
0.023,0.0245,0.9525
0.0225,0.02675,0.95075
0.02025,0.02525,0.9545
0.021,0.02725,0.95175
0.0215,0.02125,0.95725
0.025,0.02,0.955
0.02625,0.026,0.94775
0.025,0.025,0.95
0.0265,0.029,0.9445
0.0235,0.0255,0.951
0.02525,0.02775,0.947
0.02675,0.02925,0.944
0.026,0.03025,0.94375
0.02625,0.026,0.94775
0.03375,0.0185,0.94775
0.02525,0.02525,0.9495
0.032,0.0305,0.9375
0.02475,0.02675,0.9485
0.034,0.02825,0.93775
0.03725,0.0275,0.93525
0.03425,0.02975,0.936
0.03325,0.03,0.93675
0.04325,0.03225,0.9245
0.037,0.0345,0.9285
0.04475,0.03325,0.922
0.047,0.032,0.921
0.05275,0.04,0.90725
0.05225,0.03975,0.908
0.055,0.042,0.903
0.06575,0.04675,0.8875
0.07675,0.05675,0.8665
0.08375,0.055,0.86125
0.112,0.06575,0.82225
0.13675,0.07675,0.7865
0.1715,0.0935,0.735
0.21175,0.11125,0.677
0.2575,0.119,0.6235
0.2775,0.12475,0.59775
