o_win,draw,x_win
0.02625,0.05875,0.915
0.02225,0.065,0.91275
0.026,0.0655,0.9085
0.02925,0.06575,0.905
0.02725,0.06325,0.9095
0.02675,0.07025,0.903
0.02625,0.06425,0.9095
0.02775,0.06375,0.9085
0.0265,0.071,0.9025
0.02775,0.07525,0.897
0.0295,0.06575,0.90475
0.02675,0.06675,0.9065
0.0255,0.06925,0.90525
0.036,0.06575,0.89825
0.03075,0.06825,0.901
0.02925,0.0755,0.89525
0.03125,0.078,0.89075
0.03425,0.06875,0.897
0.035,0.0645,0.9005
0.03475,0.06875,0.8965
0.03475,0.06275,0.9025
0.03725,0.07225,0.8905
0.0325,0.071,0.8965
0.036,0.0735,0.8905
0.037,0.072,0.891
0.04275,0.06625,0.891
0.03775,0.071,0.89125
0.04325,0.07325,0.8835
0.04375,0.0705,0.88575
0.04275,0.0765,0.88075
0.05075,0.072,0.87725
0.04875,0.07975,0.8715
0.04025,0.07525,0.8845
0.0515,0.07625,0.87225
0.04975,0.0785,0.87175
0.06,0.07375,0.86625
0.0605,0.0825,0.857
0.0645,0.0745,0.861
0.07525,0.09175,0.833
0.0815,0.08975,0.82875
0.084,0.08625,0.82975
0.09525,0.08525,0.8195
0.10125,0.08825,0.8105
0.101,0.098,0.801
0.12575,0.097,0.77725
0.155,0.101,0.744
0.17675,0.0995,0.72375
0.2105,0.111,0.6785
0.2685,0.11825,0.61325
