o_win,draw,x_win
0.0105,0.06275,0.92675
0.0125,0.0575,0.93
0.01125,0.057,0.93175
0.00925,0.05875,0.932
0.01525,0.06375,0.921
0.011,0.065,0.924
0.01075,0.0605,0.92875
0.01275,0.0675,0.91975
0.012,0.0575,0.9305
0.01575,0.05525,0.929
0.01775,0.06425,0.918
0.01525,0.05625,0.9285
0.01675,0.063,0.92025
0.01125,0.05725,0.9315
0.014,0.06225,0.92375
0.01225,0.065,0.92275
0.01425,0.06375,0.922
0.01675,0.061,0.92225
0.0175,0.057,0.9255
0.01575,0.0695,0.91475
0.012,0.0635,0.9245
0.0185,0.0655,0.916
0.02,0.06775,0.91225
0.01625,0.0625,0.92125
0.017,0.06725,0.91575
0.01975,0.06625,0.914
0.017,0.07175,0.91125
0.0155,0.07275,0.91175
0.0195,0.0675,0.913
0.02025,0.07125,0.9085
0.02175,0.0725,0.90575
0.024,0.06875,0.90725
0.0255,0.07425,0.90025
0.03025,0.0725,0.89725
0.02625,0.07775,0.896
0.02875,0.0695,0.90175
0.03325,0.07575,0.891
0.03975,0.06875,0.8915
0.04275,0.078,0.87925
0.04925,0.07975,0.871
0.051,0.08875,0.86025
0.05675,0.08175,0.8615
0.07025,0.08125,0.8485
0.07425,0.08525,0.8405
0.09925,0.09425,0.8065
0.1205,0.09675,0.78275
0.15725,0.102,0.74075
0.2005,0.1045,0.695
0.2635,0.13,0.6065
