o_win,draw,x_win
0.02475,0.07025,0.905
0.023,0.07325,0.90375
0.02,0.0685,0.9115
0.023,0.06775,0.90925
0.027,0.077,0.896
0.02225,0.07375,0.904
0.0215,0.06925,0.90925
0.0215,0.077,0.9015
0.028,0.08125,0.89075
0.02575,0.0715,0.90275
0.0285,0.0695,0.902
0.0335,0.08,0.8865
0.02325,0.079,0.89775
0.0265,0.073,0.9005
0.03125,0.08,0.88875
0.03075,0.07525,0.894
0.02825,0.07925,0.8925
0.02875,0.0835,0.88775
0.0265,0.08225,0.89125
0.03075,0.079,0.89025
0.03425,0.074,0.89175
0.035,0.0865,0.8785
0.03175,0.078,0.89025
0.03225,0.079,0.88875
0.03525,0.0765,0.88825
0.0335,0.07875,0.88775
0.03625,0.08225,0.8815
0.0335,0.08775,0.87875
0.03675,0.0795,0.88375
0.04575,0.07675,0.8775
0.03675,0.08225,0.881
0.0415,0.07425,0.88425
0.048,0.09175,0.86025
0.0525,0.08675,0.86075
0.055,0.09025,0.85475
0.0565,0.0815,0.862
0.05725,0.091,0.85175
0.05425,0.09025,0.8555
0.07175,0.09025,0.838
0.07275,0.09225,0.835
0.086,0.08975,0.82425
0.0985,0.0985,0.803
0.0965,0.10125,0.80225
0.12525,0.09,0.78475
0.1435,0.09325,0.76325
0.1735,0.1045,0.722
0.2015,0.115,0.6835
0.239,0.1145,0.6465
0.28575,0.1165,0.59775
