o_win,draw,x_win
0.005,0.061,0.934
0.005,0.05025,0.94475
0.004,0.054,0.942
0.0045,0.057,0.9385
0.004,0.05125,0.94475
0.00375,0.0465,0.94975
0.00475,0.04975,0.9455
0.005,0.05075,0.94425
0.00475,0.0605,0.93475
0.0035,0.05275,0.94375
0.0045,0.05025,0.94525
0.0045,0.05,0.9455
0.00575,0.05425,0.94
0.004,0.0515,0.9445
0.00625,0.04775,0.946
0.00625,0.056,0.93775
0.006,0.04975,0.94425
0.0045,0.05025,0.94525
0.00725,0.05475,0.938
0.00625,0.04975,0.944
0.00425,0.05525,0.9405
0.00625,0.0545,0.93925
0.005,0.04775,0.94725
0.00475,0.05725,0.938
0.00675,0.0545,0.93875
0.0065,0.05125,0.94225
0.00625,0.05825,0.9355
0.009,0.05075,0.94025
0.0075,0.0535,0.939
0.009,0.05175,0.93925
0.00925,0.05775,0.933
0.00775,0.0565,0.93575
0.011,0.0635,0.9255
0.00875,0.0555,0.93575
0.01175,0.0625,0.92575
0.009,0.0525,0.9385
0.018,0.0515,0.9305
0.01675,0.06225,0.921
0.01875,0.063,0.91825
0.0225,0.06325,0.91425
0.02425,0.0625,0.91325
0.0305,0.0685,0.901
0.04325,0.062,0.89475
0.05675,0.07275,0.8705
0.0665,0.069,0.8645
0.08475,0.075,0.84025
0.13,0.09075,0.77925
0.15825,0.095,0.74675
0.24825,0.1135,0.63825
